,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
29,18795,José,Holebas,37,Greece,184 cm,77 kg,False,38,Watford,28,27,2394,Defender,6.935714,False,1,1,4,17,5,3,,6,,570,38,68,69,8,21,309,164,44,21,,14,34,12,0,1,,,0,0,,2018/2019
30,18800,Marc,Navarro Ceciliano,26,Spain,188 cm,79 kg,False,38,Watford,2,1,84,Defender,6.700000,False,1,1,6,0,0,0,,,,19,0,90,4,0,0,9,5,1,1,,0,1,0,0,0,,,0,0,,2018/2019
31,18801,Sebastian,Prödl,34,Austria,194 cm,92 kg,False,38,Watford,1,0,13,Defender,6.500000,False,1,1,4,0,0,0,,,,3,0,100,,0,0,1,0,0,0,,0,1,0,0,0,,,0,0,,2018/2019
32,18864,Charlie John,Daniels,36,England,178 cm,75 kg,False,35,Bournemouth,21,17,1583,Defender,6.615000,False,4,2,8,12,3,1,,,,661,11,74,25,4,20,131,73,21,12,,7,7,4,0,0,,,0,0,,2018/2019
33,18898,Mohamed,Diamé,34,Senegal,184 cm,86 kg,False,34,Newcastle,29,24,2165,Midfielder,6.551724,False,5,4,8,20,3,0,,,,567,2,74,78,9,30,320,149,30,17,,20,36,3,0,0,,,0,0,,2018/2019
34,18923,Steven Arnold,Defour,33,Belgium,173 cm,65 kg,False,44,Burnley,6,6,452,Midfielder,6.500000,False,0,4,3,0,0,0,,,,203,2,79,8,3,8,31,11,3,1,,2,1,0,0,0,,,0,0,,2018/2019
35,18975,David Petrus Wenceslaus Henri,Pröpper,31,Netherlands,185 cm,79 kg,False,51,Brighton,30,30,2551,Midfielder,6.690000,False,0,5,0,15,2,1,,1,,971,19,76,50,6,53,273,134,50,30,,18,33,2,0,0,,1,0,0,,2018/2019
36,18995,Jazz,Richards,30,Wales,185 cm,78 kg,False,43,Cardiff,4,0,128,Defender,6.400000,False,4,0,10,0,0,0,,,,18,0,70,,1,2,2,0,0,0,,0,0,0,0,0,,,0,0,,2018/2019
37,19031,André,Schürrle,30,Germany,184 cm,73 kg,False,36,Fulham,24,21,1650,Midfielder,6.800000,False,3,14,7,55,18,6,,,,406,21,74,29,1,8,207,82,44,19,,19,17,2,0,0,,,0,0,,2018/2019
38,19423,Marc,Pugh,34,England,180 cm,72 kg,False,35,Bournemouth,0,0,0,Midfielder,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
39,19917,Kazaiah Roy Barrett,Sterling,24,England,175 cm,71 kg,False,47,Tottenham,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
40,308,Daniel Andre,Sturridge,33,England,188 cm,76 kg,False,40,Liverpool,18,4,496,Attacker,6.886666,False,14,1,31,18,6,2,,1,,152,9,73,3,0,1,60,22,9,5,,10,5,1,0,0,,,0,0,,2018/2019
41,625,Philippe,Sandler,25,Netherlands,188 cm,76 kg,False,50,Manchester City,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
42,899,Andreas Hugo,Hoelgebaum Pereira,26,Brazil,178 cm,71 kg,False,33,Manchester United,15,6,595,Midfielder,6.542857,False,9,5,18,8,2,1,,1,,291,9,77,8,2,11,78,23,14,7,,5,12,5,0,0,,,0,0,,2018/2019
43,1441,Carl,Jenkinson,30,England,185 cm,77 kg,False,42,Arsenal,3,2,166,Defender,6.466666,False,1,1,3,0,0,0,,,,58,1,75,3,3,0,10,4,0,0,,0,1,0,0,0,,,0,0,,2018/2019
44,2283,David Luiz,Moreira Marinho,35,Brazil,189 cm,84 kg,False,49,Chelsea,36,36,3239,Defender,7.266666,False,0,1,2,34,8,3,,2,,2306,20,86,41,18,35,284,162,17,10,,29,34,3,0,0,,,0,0,,2018/2019
45,12753,Marouane,Fellaini-Bakkioui,35,Belgium,194 cm,85 kg,False,33,Manchester United,14,6,744,Midfielder,6.715384,False,8,0,11,7,3,0,,1,,345,3,72,21,5,4,135,79,4,1,,9,15,1,0,0,1,,0,0,,2018/2019
46,17585,Callum,Roberts,25,England,173 cm,65 kg,False,34,Newcastle,0,0,0,Attacker,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
47,18756,Maarten,Stekelenburg,40,Netherlands,197 cm,92 kg,False,45,Everton,0,0,0,Goalkeeper,,False,0,0,38,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
48,18798,Adrian Joseph,Mariappa,36,Jamaica,180 cm,78 kg,False,38,Watford,26,20,1921,Defender,6.682608,False,6,0,16,7,1,0,,,,725,5,74,35,15,25,195,99,2,1,,4,19,3,0,0,,,0,0,,2018/2019
49,18838,Joe Daniel,Tupper,25,England,,,False,52,Crystal Palace,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
50,18848,Sam John,Woods,24,England,185 cm,76 kg,False,52,Crystal Palace,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
51,18900,Sung-Yeung,Ki,33,Korea Republic,189 cm,75 kg,False,34,Newcastle,18,14,1302,Midfielder,6.905555,False,4,4,10,9,2,0,,1,,508,16,82,14,1,19,94,47,9,5,,16,11,2,0,0,,,0,0,,2018/2019
52,18905,Yoshinori,Muto,30,Japan,179 cm,72 kg,False,34,Newcastle,17,5,516,Attacker,6.558823,False,12,4,22,6,3,1,,,,80,5,62,8,0,5,98,37,18,9,,10,13,1,0,0,,,0,0,,2018/2019
53,18937,Tyreke Martin,Johnson,24,England,185 cm,79 kg,False,41,Southampton,1,0,0,Midfielder,,False,1,0,1,0,0,0,,,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,2018/2019
54,18996,Harry Nicholas,Arter,33,Republic of Ireland,176 cm,70 kg,False,43,Cardiff,25,24,2008,Midfielder,6.750000,False,1,12,3,23,5,0,,1,,531,10,76,62,5,21,160,85,7,3,,14,25,10,0,0,,,0,0,,2018/2019
55,19000,Kadeem Raymond,Mathurin-Harris,29,England,175 cm,67 kg,False,43,Cardiff,13,3,366,Midfielder,6.669230,False,10,1,23,5,3,1,,,,62,6,60,12,0,3,55,27,16,7,,5,4,1,0,0,,,0,0,,2018/2019
56,19050,Aaron Frank,Mooy,32,Australia,174 cm,68 kg,False,37,Huddersfield,29,25,2327,Midfielder,6.986206,False,4,1,4,43,14,3,,1,,1024,43,79,62,7,15,249,110,37,22,,12,26,4,0,0,,,1,0,,2018/2019
57,19514,Lee,Camp,37,Northern Ireland,183 cm,75 kg,False,43,Cardiff,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
58,68124,Nikola,Tavares,23,Croatia,188 cm,,False,52,Crystal Palace,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
59,68125,Luke Garry,Dreher,24,England,184 cm,76 kg,False,52,Crystal Palace,1,0,0,Midfielder,,False,1,0,1,0,0,0,,,,3,0,100,,0,0,1,0,0,0,,0,0,0,0,0,,,0,0,,2018/2019
60,287,Dejan,Lovren,33,Croatia,188 cm,84 kg,False,40,Liverpool,13,11,985,Defender,7.136363,False,2,1,8,6,1,1,,,,711,1,72,15,7,11,116,78,1,0,,10,3,1,0,0,1,,0,0,,2018/2019
61,300,Georginio Gregion Emile,Wijnaldum,32,Netherlands,175 cm,69 kg,False,40,Liverpool,35,32,2735,Midfielder,6.871428,False,3,13,3,30,10,3,,,,1611,25,89,40,7,21,253,131,49,29,,30,18,3,0,0,,,0,0,,2018/2019
62,727,Reiss Luke,Nelson,23,England,175 cm,71 kg,False,42,Arsenal,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
63,1347,Victor,Moses,32,Nigeria,177 cm,79 kg,False,49,Chelsea,2,0,26,Midfielder,6.300000,False,2,0,4,0,0,0,,,,10,1,83,,0,0,5,1,1,0,,1,1,0,0,0,,,0,0,,2018/2019
64,1459,Aaron James,Ramsey,32,Wales,178 cm,76 kg,False,42,Arsenal,28,14,1327,Midfielder,6.867857,False,14,10,17,33,13,4,,6,,634,25,80,34,1,9,175,79,23,12,,20,21,0,0,0,,,0,0,,2018/2019
65,1749,Steven,Davis,37,Northern Ireland,173 cm,70 kg,False,41,Southampton,3,1,96,Midfielder,7.000000,False,2,0,9,0,0,0,,1,,64,3,87,2,0,1,5,3,0,0,,0,2,0,0,0,,,0,0,,2018/2019
66,2500,Fabián Cornelio,Balbuena González,31,Paraguay,188 cm,82 kg,False,48,West Ham,23,23,2014,Defender,6.856521,False,0,1,4,19,2,1,,,,661,3,77,40,15,53,221,115,1,1,,4,19,2,0,0,,1,0,0,,2018/2019
67,2700,Alireza,Jahanbakhsh Jirandeh,29,Iran,180 cm,76 kg,False,51,Brighton,19,12,1022,Attacker,6.473684,False,7,9,12,21,6,0,,,,192,5,74,32,0,11,164,62,36,11,,8,19,2,0,0,,1,0,0,,2018/2019
68,2767,Leon Aderemi,Balogun,34,Nigeria,190 cm,88 kg,False,51,Brighton,8,5,591,Defender,6.612500,False,3,0,20,1,1,1,,,,164,0,67,12,3,17,46,27,1,0,,2,5,2,0,0,,1,0,0,,2018/2019
69,18763,James Patrick,McCarthy,32,Republic of Ireland,180 cm,72 kg,False,45,Everton,1,0,14,Midfielder,6.800000,False,1,0,7,0,0,0,,,,6,0,100,2,0,1,2,2,0,0,,0,0,0,0,0,,,0,0,,2018/2019
70,18868,Jack Benjamin,Simpson,26,England,190 cm,83 kg,False,35,Bournemouth,6,4,403,Defender,6.500000,False,2,2,13,2,1,0,,,,194,0,80,9,4,9,41,24,0,0,,1,3,0,0,0,,1,0,0,,2018/2019
71,18876,Jordon,Ibe,27,England,176 cm,81 kg,False,35,Bournemouth,19,9,795,Attacker,6.538888,False,10,7,22,9,3,1,,1,,195,10,69,6,0,4,106,44,52,26,,10,8,1,0,0,,,0,0,,2018/2019
72,18877,Nathan Nnamdi Ugochukwu Benjam,Asigboro Ofoborh,23,Nigeria,175 cm,,False,35,Bournemouth,0,0,0,Midfielder,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
73,18908,Charles Joseph John,Hart,35,England,196 cm,91 kg,False,44,Burnley,19,19,1710,Goalkeeper,6.726315,False,0,0,19,0,0,0,41,,77,254,1,45,,0,0,5,4,0,0,,0,0,0,0,0,,,0,0,1,2018/2019
74,18939,Kayne,Ramsay,22,England,179 cm,66 kg,False,41,Southampton,1,1,90,Defender,6.300000,False,0,0,10,0,0,0,,,,10,0,71,,0,0,2,2,0,0,,0,0,0,0,0,,,0,0,,2018/2019
75,18950,Joshua,Sims,25,England,174 cm,67 kg,False,41,Southampton,7,2,209,Midfielder,6.450000,False,5,2,8,5,1,0,,1,,32,1,56,1,0,1,31,11,5,4,,5,1,0,0,0,,,0,0,,2018/2019
76,18951,Callum,Slattery,23,England,180 cm,80 kg,False,41,Southampton,3,1,110,Midfielder,6.466666,False,2,0,9,1,0,0,,,,22,0,54,4,1,2,30,11,2,1,,3,4,0,0,0,,,0,0,,2018/2019
77,19026,Lucas Daniel,de la Torre,24,USA,177 cm,67 kg,False,36,Fulham,0,0,0,Midfielder,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
78,19029,Kevin David,McDonald,34,Scotland,188 cm,82 kg,False,36,Fulham,15,10,842,Midfielder,6.507142,False,5,5,9,4,0,0,,,,493,4,86,15,2,9,67,40,0,0,,6,12,5,1,0,,,0,0,,2018/2019
79,19550,Beni,Tangama Baningime,24,Congo DR,178 cm,70 kg,False,45,Everton,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
80,108,Francesc,Fàbregas i Soler,35,Spain,180 cm,77 kg,False,49,Chelsea,6,1,175,Midfielder,6.683333,False,5,0,14,1,0,0,,,,167,3,85,6,1,1,23,11,1,0,,3,1,1,0,0,,,0,0,,2018/2019
81,282,Simon Luc Hildebert,Mignolet,34,Belgium,193 cm,87 kg,False,40,Liverpool,0,0,0,Goalkeeper,,False,0,0,37,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
82,896,Adilson Angel,Abreu de Almeida Gomes,22,England,168 cm,56 kg,False,33,Manchester United,2,0,25,Midfielder,6.500000,False,2,0,3,2,1,0,,,,20,0,87,1,0,0,2,1,0,0,,0,0,0,0,0,,,0,0,,2018/2019
83,898,Ander,Herrera Agüera,33,Spain,182 cm,71 kg,False,33,Manchester United,22,16,1404,Midfielder,6.972727,False,6,7,9,21,8,2,,3,,860,15,86,54,6,37,180,91,17,12,,20,21,4,0,0,,1,0,0,,2018/2019
84,1442,Sead,Kolašinac,29,Bosnia and Herzegovina,183 cm,85 kg,False,42,Arsenal,24,22,1891,Defender,6.712500,False,2,6,7,9,2,0,,5,,754,31,75,34,3,20,165,76,24,13,,10,21,5,0,0,1,1,0,0,,2018/2019
85,1454,Mattéo Elias Kenzo,Guendouzi Olié,23,France,185 cm,68 kg,False,42,Arsenal,33,23,2143,Midfielder,6.827272,False,10,4,14,16,4,0,,,,1402,17,85,44,5,30,262,147,32,23,,62,24,9,0,0,,,0,0,,2018/2019
86,2284,Emerson,Palmieri dos Santos,28,Italy,176 cm,63 kg,False,49,Chelsea,10,7,660,Defender,6.750000,False,3,0,9,5,1,0,,,,392,5,85,14,1,8,69,35,14,10,,6,8,0,0,0,,,0,0,,2018/2019
87,2990,Idrissa Gana,Gueye,33,Senegal,174 cm,66 kg,False,45,Everton,33,32,2825,Midfielder,7.100000,False,1,4,1,19,4,0,,2,,1467,18,82,142,8,75,396,235,32,23,,38,54,6,0,0,,1,0,0,,2018/2019
88,3395,Steve Michel,Mounié,28,Benin,190 cm,83 kg,False,37,Huddersfield,31,19,1777,Attacker,6.793548,False,12,10,14,61,23,2,,3,,360,18,65,9,1,5,460,247,20,13,,15,32,1,0,1,,,0,0,,2018/2019
89,18764,Morgan,Schneiderlin,33,France,181 cm,75 kg,False,45,Everton,14,10,833,Midfielder,6.891666,False,4,3,9,3,0,0,,1,,483,9,82,24,3,15,107,52,5,2,,7,21,2,0,0,,,0,0,,2018/2019
90,18842,Mamadou,Sakho,32,France,187 cm,83 kg,False,52,Crystal Palace,27,27,2417,Defender,6.881481,False,0,1,0,4,1,0,,,,1171,6,87,25,16,41,152,96,11,9,,13,5,2,0,0,,2,0,0,,2018/2019
91,18856,Bakary,Sako,34,Mali,183 cm,85 kg,False,52,Crystal Palace,4,0,25,Attacker,6.433333,False,4,0,7,0,0,0,,,,8,0,58,2,0,0,8,2,1,0,,0,1,0,0,0,,,0,0,,2018/2019
92,18947,Mario René Junior,Lemina,29,Gabon,184 cm,85 kg,False,41,Southampton,21,18,1615,Midfielder,6.890476,False,3,5,5,25,5,1,,1,,696,13,83,49,3,43,232,124,36,23,,23,31,5,0,0,,,0,0,,2018/2019
93,18980,José Heriberto,Izquierdo Mena,30,Colombia,171 cm,73 kg,False,51,Brighton,15,9,794,Attacker,6.520000,False,6,5,9,15,3,0,,1,,153,6,74,15,1,5,90,36,24,13,,5,6,1,0,0,1,,0,0,,2018/2019
94,19019,Maxime,Le Marchand,33,France,181 cm,68 kg,False,36,Fulham,26,25,2251,Defender,6.719230,False,1,2,9,5,0,0,,1,,1154,9,78,56,16,54,235,129,15,10,,7,28,5,0,0,,1,0,0,,2018/2019
95,19022,Denis,Frimpong Odoi,34,Ghana,178 cm,67 kg,False,36,Fulham,31,29,2593,Defender,6.703225,False,2,1,5,10,1,0,,1,,1094,11,80,48,24,42,266,150,21,16,,31,37,4,0,0,,1,0,0,,2018/2019
96,19045,Christopher,Schindler,32,Germany,189 cm,82 kg,False,37,Huddersfield,37,37,3262,Defender,6.797297,False,0,1,0,13,3,1,,,,1285,2,81,61,34,70,375,216,2,1,,18,26,5,1,0,,1,0,0,,2018/2019
97,19056,Laurent,Depoitre,34,Belgium,191 cm,91 kg,False,37,Huddersfield,23,10,1059,Attacker,6.545000,False,13,4,17,30,6,0,,1,,163,9,54,6,0,2,248,100,14,5,,9,19,1,0,0,,,0,0,,2018/2019
98,19059,Isaac,Mbenza,26,Belgium,187 cm,77 kg,False,37,Huddersfield,22,10,981,Attacker,6.514285,False,12,7,18,16,5,1,,1,,175,7,70,10,0,5,62,22,15,5,,5,8,1,0,0,,,0,0,,2018/2019
99,47430,Wesley Theodorus,Hoedt,28,Netherlands,188 cm,77 kg,False,41,Southampton,13,13,1170,Defender,6.769230,False,0,0,4,6,1,0,,,,488,1,77,28,13,23,135,81,6,5,,15,15,2,0,0,,,0,0,,2018/2019
100,158,Paulo Dino,Gazzaniga,30,Argentina,196 cm,90 kg,False,47,Tottenham,3,3,270,Goalkeeper,7.300000,False,0,0,32,0,0,0,2,,11,61,0,63,,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,2018/2019
101,644,Leroy Aziz,Sané,26,Germany,183 cm,80 kg,False,50,Manchester City,31,21,1867,Attacker,7.206451,False,10,10,16,56,24,10,,10,,715,40,81,24,2,8,246,103,102,55,,14,9,1,0,0,1,,0,0,,2018/2019
102,1445,Konstantinos,Mavropanos,25,Greece,194 cm,89 kg,False,42,Arsenal,4,3,150,Defender,6.925000,False,1,3,4,2,0,0,,,,127,1,85,1,1,7,10,5,2,2,,0,2,1,0,0,,,0,0,,2018/2019
103,1446,Zechariah Joshua Henry,Medley,22,England,195 cm,90 kg,False,42,Arsenal,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2018/2019
104,3125,Ibrahima,Cissé,28,Guinea,184 cm,77 kg,False,36,Fulham,3,1,87,Midfielder,6.266666,False,2,1,10,0,0,0,,,,29,0,90,,0,3,5,2,2,1,,0,1,0,0,0,,,0,0,,2018/2019
105,16821,Ramadan Sobhi Ramadan,Ahmed,25,Egypt,189 cm,75 kg,False,37,Huddersfield,4,0,75,Midfielder,6.375000,False,4,0,9,0,0,0,,,,37,3,89,1,0,1,16,7,5,2,,1,0,0,0,0,,,0,0,,2018/2019
106,18890,Antonio,Barreca,27,Italy,183 cm,70 kg,False,34,Newcastle,1,0,4,Defender,6.300000,False,1,0,3,0,0,0,,,,1,0,50,,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,,2018/2019
107,18964,Bernardo,Fernandes da Silva Junior,27,Brazil,186 cm,76 kg,False,51,Brighton,22,19,1750,Defender,6.940909,False,3,1,15,8,3,0,,1,,571,10,73,62,14,34,222,143,22,14,,23,17,4,0,0,,,0,0,,2018/2019
108,18981,Jürgen,Locadia,29,Netherlands,193 cm,85 kg,False,51,Brighton,26,12,1227,Attacker,6.665217,False,14,5,23,28,10,2,,,,241,13,64,15,0,9,139,54,8,5,,11,22,1,0,0,,,0,0,,2018/2019
109,19015,Joe,Bryan,29,England,170 cm,72 kg,False,36,Fulham,28,27,2350,Defender,6.796428,False,1,6,5,21,7,0,,1,,716,25,70,61,12,31,246,135,28,15,,28,25,5,0,0,,,0,0,,2018/2019
110,19018,Timothy Evans,Fosu-Mensah,24,Netherlands,185 cm,80 kg,False,36,Fulham,12,10,795,Defender,6.541666,False,2,4,6,4,1,0,,,,330,6,80,18,5,12,67,34,12,8,,1,7,3,0,0,,1,0,0,,2018/2019
111,19020,Alfie,Mawson,28,England,188 cm,81 kg,False,36,Fulham,15,13,1131,Defender,6.726666,False,2,2,6,2,1,0,,,,393,2,77,11,17,19,79,48,0,0,,5,6,2,0,0,,,0,0,,2018/2019
112,19023,Timothy Michael,Ream,35,USA,185 cm,73 kg,False,36,Fulham,26,25,2051,Defender,6.534615,False,1,5,6,1,0,0,,,,925,3,85,23,10,24,158,84,6,6,,8,12,1,0,0,,,0,0,,2018/2019
113,19025,Tom,Cairney,31,Scotland,183 cm,72 kg,False,36,Fulham,31,24,2198,Midfielder,6.864516,False,7,11,8,24,5,1,,1,,1238,40,88,37,5,10,225,129,62,43,,40,9,0,0,0,,,0,0,,2018/2019
