,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
41,18928,Peter,Crouch,40,England,201 cm,75 kg,False,66,Aston Villa,15,6,570,Attacker,,False,9,5,14,,,4,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
42,19417,Liam,Ridgewell,37,England,188 cm,77 kg,False,66,Aston Villa,11,5,494,Defender,,False,6,0,17,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
43,82882,Iain,Turner,34,Scotland,193 cm,88 kg,False,45,Everton,0,0,0,Goalkeeper,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
44,83315,Mikael,Forssell,40,Finland,184 cm,79 kg,False,54,Birmingham,31,31,2722,Attacker,,False,0,11,0,,,16,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
45,87726,Ross,Turnbull,32,England,193 cm,85 kg,False,70,Middlesbrough,0,0,0,Goalkeeper,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
46,87896,Paul,Konchesky,40,England,178 cm,69 kg,False,1335,Charlton,20,16,1391,Defender,,False,4,3,5,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
47,114790,Kevin,Phillips,41,England,170 cm,70 kg,False,41,Southampton,34,28,2594,Attacker,,False,6,9,7,,,12,,,,,,,,,,,,,,,,,2,0,1,,,,,,2003/2004
48,114837,Andy,Marshall,46,England,188 cm,85 kg,False,39,Wolves,0,0,0,Goalkeeper,,False,0,0,6,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
49,114850,Luke,Young,42,England,183 cm,78 kg,False,1335,Charlton,23,21,1911,Defender,,False,2,1,4,,,0,,,,,,,,,,,,,,,,,5,0,0,,,,,,2003/2004
50,114851,Emile,Heskey,43,England,187 cm,83 kg,False,40,Liverpool,35,25,2397,Attacker,,False,10,6,10,,,7,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
51,114884,Zat,Knight,41,England,198 cm,86 kg,False,36,Fulham,31,30,2718,Defender,,False,1,1,4,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,,2003/2004
52,115964,Jonathan,Greening,42,England,180 cm,70 kg,False,70,Middlesbrough,24,16,1512,Midfielder,,False,8,4,11,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,,,2003/2004
53,117530,Michael,Chopra,38,England,175 cm,76 kg,False,34,Newcastle,2,0,14,Attacker,,False,2,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
54,208998,Stephen,McPhail,42,Republic of Ireland,173 cm,77 kg,False,63,Leeds,12,8,770,Midfielder,,False,4,2,10,,,1,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
55,231288,Kevin,Lisbie,43,Jamaica,178 cm,69 kg,False,1335,Charlton,9,5,452,Attacker,,False,4,4,4,,,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
56,231357,Nick,Chadwick,39,England,183 cm,,False,45,Everton,1,0,19,Attacker,,False,1,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
57,232119,Lee,Hendrie,36,England,178 cm,64 kg,False,66,Aston Villa,32,32,2604,Midfielder,,False,0,19,0,,,2,,,,,,,,,,,,,,,,,10,0,0,,,,,,2003/2004
58,232646,Jonathan,Fortune,41,England,188 cm,76 kg,False,1335,Charlton,28,21,2022,Defender,,False,7,0,16,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
59,232668,Adam,Green,32,England,178 cm,,False,36,Fulham,4,4,360,Defender,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
60,45024,Andrew,Davies,36,England,188 cm,82 kg,False,70,Middlesbrough,10,8,722,Defender,,False,2,2,7,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
61,83259,Stephen,Kelly,38,Republic of Ireland,183 cm,77 kg,False,47,Tottenham,10,6,645,Defender,,False,4,2,9,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
62,114763,Matthew,Upson,37,England,185 cm,72 kg,False,54,Birmingham,29,29,2596,Defender,,False,0,1,1,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
63,114859,David,Dunn,37,England,178 cm,88 kg,False,54,Birmingham,21,20,1802,Midfielder,,False,1,4,1,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
64,114878,Salif Alassane,Diao,36,Senegal,183 cm,73 kg,False,40,Liverpool,3,2,216,Midfielder,,False,1,1,8,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
65,115936,Stephen,Carr,37,Ireland Republic,175 cm,77 kg,False,47,Tottenham,18,18,1620,Defender,,False,0,0,0,,,1,,,,,,,,,,,,,,,,,8,0,0,,,,,,2003/2004
66,115941,Stuart,Parnaby,33,England,181 cm,77 kg,False,70,Middlesbrough,13,8,813,Defender,,False,5,4,8,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
67,115975,Maik,Taylor,50,Northern Ireland,193 cm,90 kg,False,54,Birmingham,33,33,2914,Goalkeeper,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,0,0,2,,,,,,2003/2004
68,115985,Steven,Caldwell,41,Scotland,180 cm,72 kg,False,34,Newcastle,3,2,191,Defender,,False,1,0,1,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
69,115988,Marcus,Bent,43,England,188 cm,76 kg,False,46,Leicester,32,27,2404,Attacker,,False,5,10,6,,,9,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
70,117668,Colin,Cameron,49,Scotland,167 cm,69 kg,False,39,Wolves,30,25,2243,Midfielder,,False,5,7,7,,,4,,,,,,,,,,,,,,,,,5,0,0,,,,,,2003/2004
71,117964,Jesper,Gronkjaer,36,Denmark,187 cm,81 kg,False,49,Chelsea,31,19,1649,Midfielder,,False,12,13,13,,,2,,,,,,,,,,,,,,,,,5,0,0,,,,,,2003/2004
72,118220,Neill,McCann,39,Scotland,"
    ","
    ",False,41,Southampton,9,6,448,Midfielder,,False,3,6,3,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2003/2004
73,118905,Darren,Purse,44,England,188 cm,79 kg,False,54,Birmingham,9,9,802,Defender,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,2003/2004
74,230906,Darren,Ambrose,37,England,183 cm,78 kg,False,34,Newcastle,24,10,960,Midfielder,,False,14,8,18,,,2,,,,,,,,,,,,,,,,,3,0,0,,,,,,2003/2004
75,230939,Ian,Bennett,50,England,183 cm,80 kg,False,54,Birmingham,6,4,460,Goalkeeper,,False,2,0,33,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
76,230940,Martin,Taylor,42,England,193 cm,95 kg,False,54,Birmingham,11,10,903,Defender,,False,1,1,4,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
77,231208,Clinton,Morrison,42,Republic of Ireland,178 cm,63 kg,False,54,Birmingham,31,18,1701,Attacker,,False,13,7,17,,,4,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
78,233992,Jamie,Clapham,46,England,175 cm,68 kg,False,54,Birmingham,25,22,2013,Defender,,False,3,1,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
79,237589,Stern,John,42,Trinidad and Tobago,185 cm,82 kg,False,54,Birmingham,28,7,824,Attacker,,False,21,6,26,,,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
80,83131,Wes,Brown,39,England,185 cm,77 kg,False,33,Manchester United,17,15,1412,Defender,,False,2,1,3,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
81,83258,Jonathan,Douglas,40,Republic of Ireland,180 cm,75 kg,False,67,Blackburn,14,14,1132,Midfielder,,False,0,5,1,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,,2003/2004
82,88069,David,Yelldell,36,USA,194 cm,88 kg,False,67,Blackburn,0,0,0,Goalkeeper,,False,0,0,6,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
83,90517,Paul,Robinson,42,England,193 cm,90 kg,False,63,Leeds,36,36,3238,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,1,0,1,,,,,,2003/2004
84,104259,Brett,Emerton,35,Australia,185 cm,85 kg,False,67,Blackburn,37,31,2869,Midfielder,,False,6,2,6,,,2,,,,,,,,,,,,,,,,,4,0,0,,,,,,2003/2004
85,104312,Lucas,Neill,36,Australia,190 cm,76 kg,False,67,Blackburn,32,30,2617,Defender,,False,2,4,2,,,2,,,,,,,,,,,,,,,,,6,0,1,,,,,,2003/2004
86,105166,Nils-Eric,Johansson,41,Sweden,187 cm,83 kg,False,67,Blackburn,14,7,757,Defender,,False,7,2,20,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
87,114759,Steven,Reid,40,Republic of Ireland,185 cm,87 kg,False,67,Blackburn,16,9,804,Defender,,False,7,6,12,,,0,,,,,,,,,,,,,,,,,1,0,1,,,,,,2003/2004
88,114772,Nicolas,Anelka,36,France,185 cm,77 kg,False,50,Manchester City,32,31,2740,Attacker,,False,1,5,1,,,16,,,,,,,,,,,,,,,,,1,0,1,,,,,,2003/2004
89,114773,Craig,Bellamy,35,Wales,173 cm,68 kg,False,34,Newcastle,16,13,1208,Attacker,,False,3,1,3,,,4,,,,,,,,,,,,,,,,,3,0,0,,,,,,2003/2004
90,114811,Jason,Roberts,43,Grenada,185 cm,92 kg,False,1355,Portsmouth,9,3,387,Attacker,,False,6,0,9,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
91,114813,Ian,Harte,38,Republic of Ireland,175 cm,73 kg,False,63,Leeds,23,21,1880,Defender,,False,2,3,11,,,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
92,114862,Yakubu,Aiyegbeni,35,Nigeria,183 cm,83 kg,False,1355,Portsmouth,37,35,3124,Attacker,,False,2,11,2,,,16,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
93,114866,Danny,Murphy,36,England,175 cm,69 kg,False,40,Liverpool,31,19,1912,Midfielder,,False,12,2,16,,,4,,,,,,,,,,,,,,,,,2,0,0,,,,,,2003/2004
94,114877,Keith,Andrews,35,Republic of Ireland,183 cm,78 kg,False,39,Wolves,1,1,90,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
95,117395,Andy,Barrowman,37,Scotland,183 cm,79 kg,False,54,Birmingham,1,0,3,Attacker,,False,1,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
96,117726,Stephen,Jordan,37,England,183 cm,71 kg,False,50,Manchester City,2,0,8,Defender,,False,2,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
97,225949,Henrik,Pedersen,46,Denmark,185 cm,84 kg,False,68,Bolton,31,18,1607,Attacker,,False,13,8,16,,,7,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
98,231008,Trésor,Lomana LuaLua,41,Congo DR,178 cm,73 kg,False,1355,Portsmouth,15,10,925,Attacker,,False,5,4,5,,,4,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
99,231014,Sean,Davis,42,England,178 cm,76 kg,False,36,Fulham,24,22,1970,Midfielder,,False,2,4,3,,,5,,,,,,,,,,,,,,,,,5,0,0,,,,,,2003/2004
100,19708,Gary,O'Neil,38,England,173 cm,60 kg,False,1355,Portsmouth,3,3,235,Midfielder,,False,0,2,2,,,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
101,20259,Yves Makabu,Ma-Kalambay,35,Belgium,198 cm,96 kg,False,49,Chelsea,0,0,0,Goalkeeper,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
102,44837,Jonathan,Spector,35,USA,183 cm,76 kg,False,33,Manchester United,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
103,44863,Aaron,Hughes,42,Northern Ireland,183 cm,70 kg,False,34,Newcastle,33,33,2876,Defender,,False,0,4,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
104,44968,Matthew,Kilgallon,36,England,188 cm,80 kg,False,63,Leeds,8,7,630,Defender,,False,1,0,5,,,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
105,82138,Shola,Ameobi,37,Nigeria,188 cm,76 kg,False,34,Newcastle,26,18,1555,Attacker,,False,8,9,14,,,7,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
106,82406,Graham,Stack,40,Republic of Ireland,188 cm,79 kg,False,42,Arsenal,5,5,0,Goalkeeper,,False,0,0,28,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
107,82713,Lee,Barnard,34,England,178 cm,68 kg,False,47,Tottenham,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
108,103322,Donovan,Ricketts,41,Jamaica,193 cm,95 kg,False,68,Bolton,0,0,0,Goalkeeper,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
109,114743,Kevin,Nolan,39,England,180 cm,88 kg,False,68,Bolton,35,35,2982,Midfielder,,False,0,12,1,,,10,,,,,,,,,,,,,,,,,8,0,0,,,,,,2003/2004
110,114747,Sylvain,Distin,39,France,192 cm,85 kg,False,50,Manchester City,38,38,3420,Defender,,False,0,0,0,,,2,,,,,,,,,,,,,,,,,6,0,0,,,,,,2003/2004
111,114765,Jussi,Jääskeläinen,46,Finland,191 cm,81 kg,False,68,Bolton,36,36,3240,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
112,115966,Andy,O'Brien,42,Republic of Ireland,191 cm,74 kg,False,34,Newcastle,29,28,2436,Defender,,False,1,0,3,,,1,,,,,,,,,,,,,,,,,2,0,2,,,,,,2003/2004
113,117424,Peter,Enckelman,44,Finland,188 cm,89 kg,False,67,Blackburn,2,2,180,Goalkeeper,,False,0,0,24,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
114,117444,Stephen,Elliott,37,Republic of Ireland,176 cm,74 kg,False,50,Manchester City,2,0,18,Attacker,,False,2,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
115,230924,Richard,Hughes,42,Scotland,180 cm,62 kg,False,1355,Portsmouth,11,8,699,Midfielder,,False,3,2,8,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
116,231343,Jon,Otsemobor,38,England,178 cm,79 kg,False,68,Bolton,1,1,69,Defender,,False,0,1,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
117,231556,Kevin,Poole,52,England,178 cm,75 kg,False,68,Bolton,0,0,0,Goalkeeper,,False,0,0,34,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
118,232314,Osei,Sankofa,36,England,,,False,1335,Charlton,0,0,0,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
119,232837,Delroy,Facey,33,Grenada,183 cm,80 kg,False,68,Bolton,1,0,14,Attacker,,False,1,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
120,18494,Matthew,Bates,33,England,178 cm,76 kg,False,70,Middlesbrough,0,0,0,Defender,,False,0,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
121,20082,Dean,Marney,37,England,183 cm,72 kg,False,47,Tottenham,1,1,65,Midfielder,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
122,20332,Michael,Turner,38,England,193 cm,85 kg,False,1335,Charlton,0,0,0,Defender,,False,0,0,5,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
123,82017,Chris,Baird,39,Northern Ireland,185 cm,74 kg,False,41,Southampton,1,0,77,Defender,,False,1,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
124,82226,Frazer,Richardson,35,England,178 cm,83 kg,False,63,Leeds,4,2,184,Defender,,False,2,1,10,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
125,82860,Michael,Poke,36,England,185 cm,78 kg,False,41,Southampton,0,0,0,Goalkeeper,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
126,87873,Jerome,Thomas,38,England,178 cm,74 kg,False,1335,Charlton,1,0,44,Midfielder,,False,1,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
127,97943,James,McFadden,35,Scotland,178 cm,79 kg,False,45,Everton,21,9,933,Attacker,,False,12,8,18,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2003/2004
128,114760,Steve,Harper,41,England,190 cm,82 kg,False,34,Newcastle,1,1,0,Goalkeeper,,False,0,0,35,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
129,114761,Bobby,Zamora,40,England,183 cm,74 kg,False,47,Tottenham,16,6,617,Attacker,,False,10,4,11,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
130,114879,Wayne,Bridge,41,England,180 cm,68 kg,False,49,Chelsea,33,33,2964,Defender,,False,0,1,0,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
131,115984,Dean,Kiely,51,Republic of Ireland,185 cm,79 kg,False,1335,Charlton,37,37,3330,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
132,152624,Simon,Royce,49,England,188 cm,87 kg,False,1335,Charlton,1,1,90,Goalkeeper,,False,0,0,34,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
133,219728,Michael,Bridges,43,England,185 cm,75 kg,False,34,Newcastle,6,0,66,Attacker,,False,6,0,7,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2003/2004
134,231007,Mauricio,Taricco,48,Argentina,175 cm,73 kg,False,47,Tottenham,32,31,2539,Defender,,False,1,12,1,,,1,,,,,,,,,,,,,,,,,10,0,0,,,,,,2003/2004
135,231257,Tony,Caig,47,England,183 cm,84 kg,False,34,Newcastle,0,0,0,Goalkeeper,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2003/2004
