,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season
23,19722,James,Collins,38,Wales,188 cm,83 kg,False,48,West Ham,27,21,1879,Defender,7.700000,False,6,3,11,0,0,0,,,,17,0,70,,,1,6,5,0,0,,0,1,6,1,0,,,0,0,,2014/2015
24,37162,Robin,van Persie,36,Netherlands,183 cm,71 kg,False,33,Manchester United,27,25,2114,Attacker,,False,2,8,4,,,10,,,,,,,,,,,,,,,,,5,0,0,,,,,,2014/2015
25,50031,Armand,Traoré,31,Senegal,185 cm,82 kg,False,72,QPR,16,7,779,Defender,,False,9,2,12,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
26,77110,Thomas,Løvendahl Sørensen,45,Denmark,196 cm,89 kg,False,75,Stoke City,0,0,0,Goalkeeper,,False,0,0,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
27,82009,John,Terry,41,England,187 cm,90 kg,False,49,Chelsea,38,38,3420,Defender,6.700000,False,0,0,0,1,0,5,,,,29,0,80,,,0,3,3,0,0,,0,0,2,0,0,,,0,0,,2014/2015
28,82011,Darren,Bent,37,England,180 cm,73 kg,False,66,Aston Villa,7,0,76,Attacker,,False,7,0,11,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
29,82435,Gabriel,Imuetinyan Agbonlahor,32,England,180 cm,78 kg,False,66,Aston Villa,34,30,2694,Attacker,,False,4,6,4,,,6,,,,,,,,,,,,,,,,,7,0,1,,,,,,2014/2015
30,83018,Steve,Sidwell,39,England,178 cm,70 kg,False,75,Stoke City,12,5,446,Midfielder,,False,7,3,22,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
31,83019,Micah,Richards,30,England,180 cm,83 kg,False,50,Manchester City,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
32,90489,Per,Mertesacker,37,Germany,198 cm,90 kg,False,42,Arsenal,35,35,3150,Defender,7.200000,False,0,0,2,0,0,0,,,,27,1,90,,,1,7,6,0,0,,0,0,2,0,0,,,0,0,,2014/2015
33,90492,Stephen,Ireland,32,Republic of Ireland,173 cm,67 kg,False,75,Stoke City,17,11,935,Midfielder,,False,6,8,16,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
34,90516,Shay,Given,41,Republic of Ireland,185 cm,84 kg,False,66,Aston Villa,3,3,270,Goalkeeper,,False,0,0,34,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
35,105800,Tomáš,Rosický,41,Czech Republic,178 cm,65 kg,False,42,Arsenal,15,5,575,Midfielder,6.300000,False,10,2,25,0,0,2,,,,27,0,96,,,0,2,0,0,0,,0,1,1,0,0,,,0,0,,2014/2015
36,114757,Richard,Dunne,36,Republic of Ireland,188 cm,95 kg,False,72,QPR,23,22,1873,Defender,,False,1,4,5,,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,2014/2015
37,114790,Kevin,Phillips,41,England,170 cm,70 kg,False,46,Leicester,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/2015
38,114817,Jermaine,Jenas,38,England,179 cm,76 kg,False,72,QPR,0,0,0,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
39,232298,Daniel,Williams,,England,,,False,66,Aston Villa,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/2015
40,17363,Jason,Shackell,38,England,180 cm,83 kg,False,44,Burnley,38,38,3347,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
41,17795,Marvin,Sordell,28,England,178 cm,80 kg,False,44,Burnley,14,2,279,Attacker,,False,12,2,20,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
42,17981,James,Pearson,28,England,186 cm,75 kg,False,46,Leicester,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
43,18371,Kyle,De Silva,28,England,170 cm,,False,52,Crystal Palace,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
44,19144,Glyn Oliver,Myhill,39,Wales,191 cm,91 kg,False,60,West Brom,11,10,934,Goalkeeper,7.800000,False,1,0,25,0,0,0,3,,13,15,0,42,,,0,0,0,0,0,,0,0,1,0,0,,,0,0,0,2014/2015
45,19526,Craig,Gardner,34,England,178 cm,71 kg,False,60,West Brom,35,30,2684,Midfielder,6.200000,False,5,11,6,0,0,3,,,,7,1,53,,,0,13,5,0,0,,1,0,10,0,0,,,0,0,,2014/2015
46,19700,Will,Buckley,31,England,183 cm,82 kg,False,746,Sunderland,22,9,868,Midfielder,,False,13,5,21,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
47,27543,Wilson Roberto,Palacios Suazo,37,Honduras,178 cm,71 kg,False,75,Stoke City,0,0,0,Midfielder,,False,0,0,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
48,83131,Wes,Brown,39,England,185 cm,77 kg,False,746,Sunderland,25,23,1994,Defender,,False,2,3,6,,,0,,,,,,,,,,,,,,,,,5,0,1,,,,,,2014/2015
49,87315,Kieran,Richardson,32,England,175 cm,69 kg,False,66,Aston Villa,22,16,1345,Defender,,False,6,6,9,,,0,,,,,,,,,,,,,,,,,2,0,1,,,,,,2014/2015
50,87713,Guy Roland,Demel,36,Côte d'Ivoire,188 cm,88 kg,False,48,West Ham,6,3,258,Defender,,False,3,3,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
51,87725,Tom,Thorpe,28,England,183 cm,89 kg,False,33,Manchester United,1,0,0,Defender,,False,1,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
52,87896,Paul,Konchesky,40,England,178 cm,69 kg,False,46,Leicester,26,26,2250,Defender,,False,0,4,10,,,1,,,,,,,,,,,,,,,,,4,1,1,,,,,,2014/2015
53,90507,Joleon,Lescott,35,England,188 cm,82 kg,False,60,West Brom,34,34,3060,Defender,,False,0,0,0,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
54,114752,Charles,N'Zogbia,30,France,171 cm,70 kg,False,66,Aston Villa,27,19,1432,Midfielder,,False,8,18,15,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
55,114759,Steven,Reid,40,Republic of Ireland,185 cm,87 kg,False,44,Burnley,7,1,108,Defender,,False,6,1,21,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
56,114763,Matthew,Upson,37,England,185 cm,72 kg,False,46,Leicester,5,5,375,Defender,,False,0,2,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
57,114769,Andy,Wilkinson,37,England,180 cm,70 kg,False,75,Stoke City,0,0,0,Defender,,False,0,0,2,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
58,114796,Leo,Chambers,26,England,186 cm,65 kg,False,48,West Ham,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
59,230960,Joe,Dudgeon,31,Northern Ireland,,,False,64,Hull City,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
60,2105,Sébastien,Pocognoli,34,Belgium,182 cm,72 kg,False,60,West Brom,15,15,1217,Defender,,False,0,8,9,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
61,19500,Ashley,Williams,36,Wales,183 cm,77 kg,False,76,Swansea,37,37,3330,Defender,7.300000,False,0,0,0,0,0,0,,,,99,1,87,,,5,11,7,0,0,,1,0,6,0,0,,,0,0,,2014/2015
62,19656,Lewis,Price,37,Wales,191 cm,85 kg,False,52,Crystal Palace,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
63,19698,Marc,Wilson,34,Republic of Ireland,188 cm,80 kg,False,75,Stoke City,27,25,2124,Defender,6.200000,False,2,3,9,0,0,0,,,,35,1,89,,,0,10,3,0,0,,0,0,5,1,0,,,0,0,,2014/2015
64,20082,Dean,Marney,37,England,183 cm,72 kg,False,44,Burnley,20,20,1688,Midfielder,,False,0,3,0,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,2014/2015
65,20087,Ross,Wallace,35,Scotland,168 cm,63 kg,False,44,Burnley,15,1,228,Midfielder,,False,14,1,31,,,1,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
66,20340,Michael,Kightly,35,England,173 cm,71 kg,False,44,Burnley,17,10,950,Midfielder,,False,7,9,26,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
67,20500,Karl,Henry,39,England,185 cm,80 kg,False,72,QPR,33,27,2505,Midfielder,,False,6,7,10,,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,2014/2015
68,81993,Jonathan,Walters,38,Republic of Ireland,183 cm,79 kg,False,75,Stoke City,32,28,2424,Attacker,6.700000,False,4,9,6,0,0,8,,,,2,0,40,,,0,4,3,1,1,,2,0,5,0,0,,,0,0,,2014/2015
69,82017,Chris,Baird,39,Northern Ireland,185 cm,74 kg,False,60,West Brom,19,9,800,Defender,7.000000,False,10,4,25,0,0,0,,,,11,0,61,,,1,3,3,0,0,,0,0,2,0,0,,,0,0,,2014/2015
70,82138,Shola,Ameobi,37,Nigeria,188 cm,76 kg,False,52,Crystal Palace,4,0,38,Attacker,,False,4,0,8,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
71,83020,Liam,Rosenior,37,England,178 cm,72 kg,False,64,Hull City,13,5,575,Defender,,False,8,2,23,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
72,83027,Rickie,Lambert,35,England,188 cm,76 kg,False,40,Liverpool,25,7,823,Attacker,,False,18,2,29,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
73,87873,Jerome,Thomas,38,England,178 cm,74 kg,False,52,Crystal Palace,1,0,6,Midfielder,,False,1,0,10,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
74,114743,Kevin,Nolan,39,England,180 cm,88 kg,False,48,West Ham,29,19,1746,Midfielder,6.800000,False,10,7,13,2,1,1,,,,23,0,71,,,0,6,3,1,0,,1,1,2,0,0,,,0,0,,2014/2015
75,114747,Sylvain,Distin,39,France,192 cm,85 kg,False,45,Everton,13,12,1080,Defender,,False,1,1,4,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
76,114748,Dean,Hammond,34,England,183 cm,74 kg,False,46,Leicester,12,9,781,Midfielder,,False,3,6,13,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
77,114760,Steve,Harper,41,England,190 cm,82 kg,False,64,Hull City,10,10,853,Goalkeeper,,False,0,1,20,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
78,114761,Bobby,Zamora,40,England,183 cm,74 kg,False,72,QPR,31,19,1780,Attacker,,False,12,13,16,,,3,,,,,,,,,,,,,,,,,4,0,0,,,,,,2014/2015
79,114765,Jussi,Jääskeläinen,46,Finland,191 cm,81 kg,False,48,West Ham,1,0,27,Goalkeeper,,False,1,0,38,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
80,2277,Robert,Green,41,England,187 cm,93 kg,False,72,QPR,36,36,3184,Goalkeeper,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
81,12788,Ramires,Santos do Nascimento,34,Brazil,180 cm,70 kg,False,49,Chelsea,23,11,1099,Midfielder,7.200000,False,12,4,15,0,0,2,,,,33,0,70,,,3,19,12,5,3,,3,3,4,0,0,,,0,0,,2014/2015
82,18837,Julián,Speroni,42,Argentina,186 cm,87 kg,False,52,Crystal Palace,36,36,3205,Goalkeeper,7.000000,False,0,1,2,0,0,0,1,,3,12,0,38,,,0,0,0,0,0,,0,0,1,0,0,,,0,0,0,2014/2015
83,19996,David,Meyler,30,Republic of Ireland,189 cm,81 kg,False,64,Hull City,28,19,1728,Midfielder,,False,9,7,13,,,1,,,,,,,,,,,,,,,,,7,0,1,,,,,,2014/2015
84,33413,Fernando José,Torres Sanz,35,Spain,186 cm,79 kg,False,49,Chelsea,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
85,69388,Damien,Delaney,40,Republic of Ireland,191 cm,89 kg,False,52,Crystal Palace,29,28,2434,Defender,6.700000,False,1,1,6,0,0,0,,,,34,1,77,,,1,4,3,0,0,,0,0,7,1,0,,,0,0,,2014/2015
86,90491,Glen,Johnson,37,England,182 cm,78 kg,False,40,Liverpool,19,15,1330,Defender,,False,4,2,11,0,0,1,,,,2,0,100,,,0,0,0,0,0,,0,0,2,0,0,,,0,0,,2014/2015
87,90511,Victor Chinedu,Anichebe,29,Nigeria,191 cm,85 kg,False,60,West Brom,21,11,1031,Attacker,,False,10,6,13,,,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
88,90512,Robert,Huth,37,Germany,191 cm,99 kg,False,46,Leicester,14,14,1180,Defender,,False,0,2,0,,,1,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
89,90513,Steven,Pienaar,39,South Africa,170 cm,71 kg,False,45,Everton,9,3,314,Midfielder,,False,6,3,10,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
90,102731,Didier Yves,Drogba Tébily,40,Côte d'Ivoire,189 cm,80 kg,False,49,Chelsea,28,8,852,Attacker,,False,20,3,25,,,4,,,,,,,,,,,,,,,,,5,0,0,,,,,,2014/2015
91,103165,Shaun,Wright-Phillips,40,England,168 cm,64 kg,False,72,QPR,4,1,127,Midfielder,,False,3,1,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
92,104311,Mark,Schwarzer,44,Australia,194 cm,85 kg,False,46,Leicester,6,6,540,Goalkeeper,,False,0,0,12,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
93,105391,Kevin,Doyle,38,Republic of Ireland,183 cm,81 kg,False,52,Crystal Palace,3,0,33,Attacker,,False,3,0,10,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
94,114746,Leon,Osman,35,England,174 cm,63 kg,False,45,Everton,21,13,1274,Midfielder,,False,8,3,13,,,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
95,114749,Diego,Poyet González,26,Uruguay,186 cm,74 kg,False,48,West Ham,1,0,8,Midfielder,,False,1,0,6,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
96,114751,Brede,Hangeland,35,Norway,195 cm,92 kg,False,52,Crystal Palace,14,12,1172,Defender,,False,2,1,19,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
97,114753,Richard,Wright,39,England,188 cm,89 kg,False,50,Manchester City,0,0,0,Goalkeeper,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
98,114755,Tony,Hibbert,35,England,173 cm,70 kg,False,45,Everton,4,4,331,Defender,,False,0,2,7,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
99,114768,Andy,Johnson,34,England,172 cm,64 kg,False,52,Crystal Palace,0,0,0,Attacker,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
100,18757,Leighton,Baines,37,England,170 cm,74 kg,False,45,Everton,31,31,2774,Defender,,False,0,1,0,,,2,,,,,,,,,,,,,,,,,4,0,0,,,,,,2014/2015
101,18818,Pablo Javier,Zabaleta Girod,35,Argentina,176 cm,74 kg,False,50,Manchester City,29,29,2586,Defender,7.700000,False,0,0,8,1,1,1,,,,74,3,96,,,4,8,5,1,0,,0,1,7,1,0,,,0,0,,2014/2015
102,19162,James,Morrison,33,Scotland,178 cm,64 kg,False,60,West Brom,33,29,2559,Midfielder,6.700000,False,4,11,4,0,0,2,,,,23,0,92,,,4,17,7,0,0,,1,2,3,0,0,,,0,0,,2014/2015
103,19232,Sam,McQueen,25,England,180 cm,70 kg,False,41,Southampton,0,0,0,Defender,,False,0,0,3,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
104,19504,Darren,Fletcher,35,Scotland,183 cm,83 kg,False,60,West Brom,15,15,1350,Midfielder,6.900000,False,0,0,0,0,0,1,,,,23,0,67,,,2,8,4,1,1,,0,2,2,0,0,,,0,0,,2014/2015
105,19609,John,O'Shea,38,Republic of Ireland,191 cm,75 kg,False,746,Sunderland,37,37,3271,Defender,,False,0,1,0,,,0,,,,,,,,,,,,,,,,,4,0,0,,,,,,2014/2015
106,19899,Lee,Cattermole,32,England,178 cm,76 kg,False,746,Sunderland,28,26,2358,Midfielder,,False,2,3,3,,,1,,,,,,,,,,,,,,,,,14,0,0,,,,,,2014/2015
107,20080,Ryan,Taylor,37,England,173 cm,65 kg,False,34,Newcastle,14,11,907,Defender,,False,3,4,7,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
108,36846,Oussama,Assaidi,31,Morocco,178 cm,79 kg,False,75,Stoke City,9,1,224,Attacker,,False,8,1,14,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
109,61998,Anderson Luis,de Abreu Oliveira,33,Brazil,175 cm,69 kg,False,33,Manchester United,1,0,20,Midfielder,,False,1,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
110,87348,Cheik Ismaël,Tioté,35,Côte d'Ivoire,180 cm,76 kg,False,34,Newcastle,11,10,897,Midfielder,,False,1,3,1,,,0,,,,,,,,,,,,,,,,,5,0,0,,,,,,2014/2015
111,87809,Dwight,Tiendalli,36,Netherlands,180 cm,69 kg,False,76,Swansea,0,0,0,Defender,,False,0,0,1,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
112,90490,Michael,Carrick,40,England,188 cm,74 kg,False,33,Manchester United,18,16,1457,Midfielder,,False,2,2,5,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
113,90515,Víctor,Valdés Arribas,35,Spain,183 cm,78 kg,False,33,Manchester United,2,1,106,Goalkeeper,,False,1,0,14,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
114,91254,Esteban Matías,Cambiasso Delau,41,Argentina,177 cm,78 kg,False,46,Leicester,31,27,2421,Midfielder,,False,4,10,6,,,5,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
115,94246,Sinan,Bytyqi,26,Kosovo,185 cm,82 kg,False,50,Manchester City,0,0,0,Attacker,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
116,105044,José Enrique,de la Sánchez Diaz,35,Spain,184 cm,80 kg,False,40,Liverpool,4,2,203,Defender,,False,2,0,8,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
117,114744,Adam,Johnson,29,England,178 cm,62 kg,False,746,Sunderland,32,23,2082,Midfielder,,False,9,12,10,,,4,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
118,114764,Rio,Ferdinand,43,England,189 cm,82 kg,False,72,QPR,11,11,990,Defender,,False,0,0,11,,,0,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
119,114778,Daniel Munthe,Agger,32,Denmark,191 cm,84 kg,False,40,Liverpool,0,0,0,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
120,160,Michel,Vorm,38,Netherlands,183 cm,84 kg,False,47,Tottenham,4,3,356,Goalkeeper,,False,1,0,32,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
121,1200,Branislav,Ivanović,37,Serbia,185 cm,89 kg,False,49,Chelsea,38,38,3420,Defender,6.500000,False,0,0,0,0,0,4,,,,30,1,69,,,0,12,7,1,0,,0,1,11,1,0,,,0,0,,2014/2015
122,1301,Dame,N'Doye,36,Senegal,186 cm,81 kg,False,64,Hull City,15,13,1196,Attacker,,False,2,3,2,,,5,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
123,17719,Michael,Doughty,29,England,186 cm,88 kg,False,72,QPR,3,0,51,Midfielder,,False,3,0,6,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,2014/2015
124,19031,André,Schürrle,30,Germany,184 cm,73 kg,False,49,Chelsea,14,5,432,Midfielder,,False,9,5,13,,,3,,,,,,,,,,,,,,,,,2,0,0,,,,,,2014/2015
125,19154,Chris,Brunt,37,Northern Ireland,185 cm,84 kg,False,60,West Brom,34,33,2895,Midfielder,,False,1,5,1,,,2,,,,,,,,,,,,,,,,,5,0,0,,,,,,2014/2015
126,19186,Ahmed Eissa,El Mohamady Abdel Fattah,34,Egypt,183 cm,75 kg,False,64,Hull City,38,38,3420,Defender,,False,0,1,0,,,2,,,,,,,,,,,,,,,,,4,0,0,,,,,,2014/2015
127,19548,Jonas,Olsson,38,Sweden,193 cm,84 kg,False,60,West Brom,13,9,822,Defender,5.700000,False,4,1,9,1,0,1,,,,6,1,42,,,3,5,2,0,0,,1,0,2,0,0,,,0,0,,2014/2015
128,19583,Àngel,Rangel Zaragoza,38,Spain,188 cm,84 kg,False,76,Swansea,27,22,2035,Defender,,False,5,3,13,,,0,,,,,,,,,,,,,,,,,2,1,0,,,,,,2014/2015
129,42432,Samuel,Eto'o Fils,38,Cameroon,180 cm,75 kg,False,45,Everton,14,8,782,Attacker,,False,6,1,10,,,3,,,,,,,,,,,,,,,,,1,0,0,,,,,,2014/2015
130,44780,Alex,Bruce,37,Northern Ireland,180 cm,73 kg,False,64,Hull City,22,17,1449,Defender,,False,5,5,16,,,0,,,,,,,,,,,,,,,,,3,0,0,,,,,,2014/2015
131,51199,Chinedum,Onuoha,35,England,183 cm,78 kg,False,72,QPR,23,22,1927,Defender,,False,1,2,11,,,0,,,,,,,,,,,,,,,,,3,1,0,,,,,,2014/2015
